title,genre,director,actor,synopsis,img
블루,드라마,이정국,"신현준, 신은경, 김영호, 조원희, 이장욱","세계 최강의 잠수부대 SSU, 그리고 김준, 이태현, 강수진 포화 잠수와 긴급 구조작전 분야에서 세계적인 명성을 떨치고 있는 대한민국 해군 잠수부대 SSU. 어린 시절부터 둘도 없는 친구인 김준 대위(신현준)와 이태현 대위(김영호)는 최고의 포화잠수 실력을 인정받으며 SSU를 이끌어 나가는 장교이자, 여러 방면에서 실력을 겨루는 라이벌 관계다. 어느 날 이들의 새 훈련교관으로 강수진 소령(신은경)이 부임한다. 강수진은 김준과 이태현의 SSU 동기이자 김준의 옛 연인으로, 심해잠수 교육 과정을 수료하기 위해 영국 유학을 떠났었다. 3년 만에 재회한 세 사람. 수진과 무슨 일이 있었냐는 듯 아무렇지 않게 그녀를 대하는 준, 그런 준에게 여전히 태연하지 못한 수진, 그리고 그런 그녀를 안타깝게 지켜보는 태현. 이들에게는 목숨만큼이나 소중한 우정과 말하지 못한 사랑이 있었다. 바다 속 187m, 바다는 그들에게 도전이고 운명이다. 드디어 강수진의 지휘 아래 해군 합동훈련인 밍크작전이 시작된다. 그러나 작전 도중 해군의 첨단 장비인 USM을 실은 한반도함이 심해에 불시착하는 대형사고가 발생하고, 강수진을 중심으로 한 SSU부대원들은 불시착한 함정 내의 생존자들과 USM을 찾기 위해 심해 잠수정(DSRV)을 탄다. 무사히 한반도함에 진입해 생존자들을 확보한 구조팀이 본부로의 복귀를 시도하지만 DSRV 승선 인원의 초과로 불가피하게 강수진 소령과 이중사(류수영)가 한반도함에 남게 된다. USM을 분해하며 2차 도킹을 기다리는 두 사람. 그러나 그 순간, 한반도함이 다시 침몰을 시작한다. 잠수함 승조원 구조 역사상 전례가 없는 187m의 심해로...",./static/image_resized/981.jpg
똥개,드라마,곽경택,"정우성, 엄지원, 김명진, 김정태","아버지는 내를 똥개라 불렀고... 내는 우리집 개를 똥개라 불렀다... 어딘지 조금 모자란 듯 보이는 주인공 철민(정우성)의 또 다른 이름은 똥개다. 일찍 어머니를 여의고 아버지와 단둘이 살아온 철민은 자신의 별명처럼 '아무 생각 없이' 하루하루를 보낸다. TV 코미디 프로그램을 보며 키득거리고, 달걀 후라이 반찬을 놓고 아버지와 다투고, 집안살림을 돌보며 하루를 소일하는 것이 전부다. 수사반장인 아버지(김갑수)는 꿈도 없고 희망이 무엇인지도 모르는 철민을 구박하며 나무라지만 이에 주눅이 들 똥개 철민이 아니다. 아버지의 잔소리에도 멍한 표정으로 어물쩍 받아넘길 뿐 여전히 빈둥거리며 게으름을 피운다. 그렇다고 철민이 늘 혼자인 것은 아니다. 어느 날 엉뚱하고 독특한 개성을 가지고 있는 속칭 'MJK(밀양 주니어 클럽)' 멤버들이 철민 주위로 모여든다. 서로 비슷한 처지에 놓여 있는 이들은 쉽게 가까워진다. 사람들은 그들을 '실패한 한심한 젊음'이라고 생각하지만 이들은 전혀 개의치 않는다. 아무 생각 없이 사는 것도 나름대로의 삶의 컨셉임으로.... 어느 날 아버지는 정애(엄지원)이라는 낯선 여자아이를 집안으로 들인다. 무뚝뚝한 아버지는 ""이제부터 친남매처럼 지내라""라는 말 뿐이다. 철민은 느닷없이 나타난 정애를 못마땅하게 생각하고, 정애 역시 철민이 썩 마음에 내키지는 않는데다 갑자기 시작한 바른생활이 답답하게 느껴진다. 사실 그녀의 꿈은 언젠가 서울 압구정 '로데 5거리(?)'에서 커피 전문점을 차리는 것. 싸움 잘하는 오빠 철민은 기도를 시킬 야무진 꿈을 가지고 있다. 철민과 아버지, 정애가 함께 생활하는 것에 익숙해질 무렵 철민의 친구 대떡이 동네 건달들에게 크게 당한다. 인근 고속도로 개통을 두고 이권 사업을 벌이던 지역유지 오덕만의 횡포에 당한 것. 비록 단순하지만 무엇이 옳고 그른 지 잘 알고 있는 철민은 아버지에게 오덕만을 체포하라고 조르지만 아버지는 냉정하게 사건을 수사할 뿐 묵묵무답이다. 한편 오덕만은 철민의 아버지 차반장이 자신의 사업에 걸림돌이라고 생각하고 노골적으로 매수에 나선다. 참다못해 철민은 결국 직접 오덕만을 응징하기로 마음먹고 무작정 덕만 일행에게 달려간다. 이제 가슴으로 생각하고 머리로 치받는 똥개 철민의 씩씩한 활약이 시작된다.",./static/image_resized/982.jpg
아빠가 여자를 좋아해,"멜로/로맨스, 코미디",이광재,"김지석, 이나영, 박정현, 김희수","커리어도 로맨스도 잘 나가던 미모의 포토그래퍼 '지현'은 동료인 특수 분장사 '준서'의 애정 공세에 살짝 마음이 흔들리기 시작한다. 둘만의 달콤한 로맨스가 무르익던 어느 날, '손지현' 이름 석자 들고 들이닥친 당돌한 녀석 '유빈''! '지현'을 아빠라 우기는 이 녀석은 누구? 강력한 방해꾼 앞에 '지현'은 '준서'와의 로맨스를 사수할 수 있을까?",./static/image_resized/983.jpg
웨딩드레스,드라마,권형진,"송윤아, 김향기","9살 딸을 둔 싱글맘이자 웨딩드레스 디자이너 고운. 집안의 반대를 무릅쓰고 결혼했지만 남편이 일찍 세상을 떠나버리고 소라와 둘이 살고 있다. 남편 몫까지 가정을 챙기느라 힘들지만 낙천적이고 밝은 성격 탓에 힘든 내색 한번 하지 않는다. 섬세하고 아름다운 드레스를 만들어내지만, 덜렁대는 구석이 많고 요리는 영 재주가 없어 소라에게 변변한 밥 한번 못해준다. 완벽한 엄마는 아니지만, 친구 같이 편하고 좋은 엄마는 된다고 생각하며 살아왔다. 느닷없는 말기 암 선고. 자신의 삶이 얼마 안 남았다는 두려움보다 소라가 혼자 있게 된다는 생각이 고운을 더욱 힘들게 한다. 아픈 것도 생각나지 않는다. 슬퍼하고 눈물 흘릴 시간조차 아깝다. 남은 시간 동안 소라에게 많은 것을 주고 싶지만, 맘처럼 쉽지 않다. 웨딩드레스 디자이너이지만 정작 본인은 입어보지 못한 웨딩드레스, 소라에게는 그 누구보다 아름다운 웨딩드레스를 만들어주고 싶었다. 고운은 세상에 오직 한 벌뿐인 소라를 위한 고운표 웨딩드레스를 만들기 시작한다.",./static/image_resized/984.jpg
친정엄마,"드라마, 가족",유성엽,"김해숙, 박진희","무식하고 시끄럽고 촌스럽고 그래도 나만보면 웃는 (친정엄마)

세상 모든 엄마들이 아들 자식부터 챙길 때, 홀로 딸 예찬론을 펼친 우리 엄마. 마음은 고맙지만 바쁘게 일하는데 그냥 전화하고, 보고 싶다 찾아오고, 별 이유 없이 귀찮게 구는 엄마가 답답하게 느껴졌다. 나도 결혼 5년 차에 딸까지 둔 초보 맘인데 엄마 눈에는 아직도 품 안의 자식으로만 보이는 모양이다. 만날 때마다 티격태격 하고 말았지만 이제 나도 그녀에게 사랑하는 마음을 보여줘야 할 때가 온 거 같다. 어린 시절부터 말도 잘하고 똑 부러지던 우리 딸, 지숙이. 공부만 잘하는 게 아니라 미스코리아 뺨치는 외모까지 무식하고 촌스러운 내 속에서 어떻게 이런 예쁜 새끼가 나왔을까 싶다. 혼자 서울 가서 대학 다니며 밥은 잘 챙겨 먹는지 걱정이 태산이지만… 일해서 번 돈으로 용돈도 보내주고, 결혼한다고 남자도 데려오고, 벌써 애기 엄마까지 되었다. 품 안의 자식 같았던 우리 딸이 이제 내 품에서 떠나려나 보다. 가을이 깊어지는 어느 날, 지숙은 연락도 없이 친정 집으로 내려와 미뤄왔던 효녀 노릇을 시작하고… 반갑기는 하지만 예전 같지 않은 딸의 행동에 엄마는 왠지 모를 불안감을 느끼는데…",./static/image_resized/985.jpg
폐가,공포(호러),이철하,"신경선, 윤이나, 전인걸, 현태호, 신소율","42년간 6명 실종! 8명 사고사! 11건의 살인 사건 발생! 모두를 공포에 떨게 한, 실존하는 귀신들린 집 폐가... 살아있는 자, 출입을 금한다!

귀신들린 집으로 유명한 경기도 모처의 폐가에 들어선 폐가 동호회 회원 3명과 방송팀 3명. 폐가의 금기를 깨고 ‘靈’의 세계에 침범한 그들은 어느 날 갑자기 흔적도 없이 사라지고…. 그 곳에는 그들이 남긴듯한 영상만이 남아있다...",./static/image_resized/986.jpg
노르웨이의 숲,"코미디, 공포(호러)",노진수,"정경호, 박인수, 지현, 지서윤, 조명연, 박주환","아까 우리가 묻은 놈... 딴 놈 아냐? 들어서는 순간, THE END~~
벌건 대낮 숲에서 벌어지는 피말리는 삽질 무비!
보스의 명령으로 영문도 모른 채, 시체를 유기하기 위해 외딴 숲을 찾은 중래와 창욱. 열심히 구덩이를 파는 도중, 스산한 인기척에 잠시 한눈을 판 사이.얌전히 누워있어야 할 시체가 감쪽같이 사라지고 만다.
한편, 이 숲을 찾은 이가 중래와 창욱 이외에도 있었으니... 이들이 묘하게 얽혀 가면서 평범한 숲의 수상한 하루가 시작되는데...
2010년 9월, 수상한 삽질러의 요절복통 숨바꼭질!",./static/image_resized/987.jpg
의뢰인,스릴러,손영성,"박희순, 장혁, 하정우, 허재호","피로 물든 침대, 사라진 시체, 그리고 살인 혐의..
재판이 끝나기 전까진 누구도 믿을 수 없다!

시체 없는 살인사건, 그러나 명백한 정황으로 붙잡힌 용의자는 피살자의 남편.
여기에 투입된 변호사와 검사의 치열한 공방과 배심원을 놓고 벌이는 그들의 최후 반론.
어떤 결말도 예상할 수 없는 치열한 법정 대결, 이제 당신을 배심원으로 초대한다!",./static/image_resized/988.jpg
Mr.아이돌,드라마,라희찬,"김수로, 박예진, 지현우, 임원희, 박재범, 이원신","노래만 아는 그들, 스타만 아는 가요계에 정면승부를 걸다!

레알 노래만 아는 리더 유진, 그룹 내 유일무이 아이돌 포스 댄스 지오, 전직 노래방 CEO 보컬 현이, 한글을 랩으로 배운 랩퍼 리키! 아이돌이 되기에는 2% 이상 부족한 미스터 칠드런은 독설 프로듀서 오구주의 혹독한 트레이닝을 통해 2011년 가장 주목 받는 신인으로 떠오른다! 하지만 미스터 칠드런을 눈엣가시로 여긴 가요계의 거물 사희문은 그들을 무대 밖으로 쫓아내기 위해 수단과 방법을 가리지 않는다. 가요대전 D7! 결국 유진의 과거 동영상이 유출되고 해체설이 불거지는데 과연 미스터 칠드런은 세렝게티 초원보다 더 살벌한 가요계에서 살아남아 오천만의 국민돌이 될 수 있을까?",./static/image_resized/989.jpg
회초리,드라마,박광우,"안내상, 진지희, 윤주상","모두 사라진 줄 알았던 학당이 지금도 존재한다?! 산 맑고, 물 맑은 강원도 철원에서도 가장 깊숙한 곳에 자리잡고 있는 예절학당. 그곳에는 어린 나이에도 불구하고 남다른 학식과 카리스마를 자랑하는 꼬마 훈장 ‘송이’(진지희)가 있다. ‘송이’의 13년 인생에 최대의 위기가 찾아 왔으니, 바로 사회가 포기한 문제적 어른 ‘두열’(안내상)을 바로 잡는 것이다. 12년의 기다림… 그러나 이별의 시간은 빠르기만 합니다! 사실 ‘송이’는 ‘두열’이 12년 전에 잃어버린 딸! 이 비밀을 간직한 ‘송이’는 ‘두열’과 사사건건 부딪히면서도 포기하지 않고 진심을 보여준다. 뒤늦게 ‘두열’도 ‘송이’가 자신의 딸임을 알게 되지만 그들에게 남은 시간은 너무 짧기만 한데…",./static/image_resized/990.jpg
외톨이,"공포(호러), 스릴러",박재식,"정유석, 고은아, 채민서",방문이 닫히는 순간 소녀의 마음도 닫혀버렸다! 비록 삼촌과 할머니뿐인 가족이지만 부족할 것이 없이 살아온 17세 소녀 수나(고은아). 단짝 친구의 죽음 이후 방문을 잠근 채 히키코모리가 되어버린 그녀는 방안에 틀어박혀 알 수 없는 존재와 대화를 하고 가족의 눈앞에서 자살을 시도하는 등 끔찍한 행동을 보이기 시작한다. 천사같은 소녀를 끔찍한 히키코모리로 만든 가족의 비밀 수나의 위협이 계속될수록 더욱 불안에 떠는 그녀의 가족들 삼촌 세진(정유석)의 애인이자 히키코모리 전문의인 윤미(채민서)는 수나의 이상행동 뒤에는 그녀의 가족과 얽혀있는 어떤 비밀이 있다는 것을 직감하고 그 실체를 파헤치기 시작한다. 마침내 수나의 방문이 열리고 상황은 상상조차 할 수 없는 잔혹한 결말을 향해 달려가는데...,./static/image_resized/991.jpg
투혼,드라마,김상진,"김주혁, 김선아","통산 149승, 최고구속 161km, 3년 연속 MVP에 빛나는 롯데 자이언츠의 간판스타 윤도훈. 하지만 현실은 오만방자에 안하무인, 1년 365일 신문 1면을 장식하며 사건사고가 끊이지 않는 탓에 결국 마운드에서는 패전처리 2군투수로 전락하고, 집에서 역시 쫓겨나 후배 집에 얹혀사는 신세! 인내심 하나로 윤도훈 전담 뒷수습을 도맡아 해온 유란은 도저히 더 이상 그의 막장 내리막길 인생을 눈 뜨고 볼 수 없어, 숨겨둔 비장의 히든 카드를 꺼내어 마지막 경고를 하는데....",./static/image_resized/992.jpg
퍼펙트 게임,드라마,박희곤,"조승우, 양동근, 최정원","대결을 원한 세상 속으로
꿈을 던진 두 남자, 최동원 선동열의 고독하고도 치열한 맞대결!!

불안과 격동의 1980년대,
프로야구는 단순한 스포츠를 넘어 전국민을 사로잡고 있었다!

노력과 끈기로 대한민국 최고의 투수로 자리잡은 롯데의 최동원!
그리고 최동원의 뒤를 이어 떠오르는 해태의 천재 투수 선동열!
세상은 우정을 나누던 선후배였던 두 사람을 라이벌로 몰아세우는데...

전적 1승 1패, 그리고 1987년 5월 16일,
자신들의 꿈을 걸어야 했던 최동원과 선동열의 마지막 맞대결이 펼쳐진다!
선동열 앞에서만은 큰 산이고 싶었던 최동원. 그 산을 뛰어 넘고 싶었던 선동열

2011년 12월, 이제 대한민국 프로야구 역사상 가장 뜨거웠던 경기가 시작된다!",./static/image_resized/993.jpg
